Id,Label,url,Main Topic,Total Views,Total Videos,Subscribers
UCe5DHZEhaPnxFX6wriSiu5g,MAGGIERAPS,https://www.youtube.com/channel/UCe5DHZEhaPnxFX6wriSiu5g,Hip hop music,1037,3,39
UCb1gWOLQPCgUl_WY-zSvL7A,SixteenInMono,https://www.youtube.com/channel/UCb1gWOLQPCgUl_WY-zSvL7A,Rock music,5139858,145,26700
UCAz5JW1_oryewk0eR-eP7Bw,Tubbo,https://www.youtube.com/channel/UCAz5JW1_oryewk0eR-eP7Bw,Lifestyle (sociology),78277870,63,2690000
UCmkTBtGbf0gSPnHN_slNrOQ,Caleb Hyles,https://www.youtube.com/channel/UCmkTBtGbf0gSPnHN_slNrOQ,Rock music,797800923,1142,1830000
UCmuobr4DmrmLI1BaGZD3p5w,annapantsu,https://www.youtube.com/channel/UCmuobr4DmrmLI1BaGZD3p5w,Music,942925724,387,1850000
UC7TCBDOEA3rkyi1DceRx2eQ,Ryan Lafford,https://www.youtube.com/channel/UC7TCBDOEA3rkyi1DceRx2eQ,Video game culture,702041,48,6400
UC-9jtC-fuSz0Qs08YCZVzeg,Tre Watson,https://www.youtube.com/channel/UC-9jtC-fuSz0Qs08YCZVzeg,Rock music,3922315,205,40300
UCYYry2Bwe6SfJ-kqUfhQbfQ,Silva Hound,https://www.youtube.com/channel/UCYYry2Bwe6SfJ-kqUfhQbfQ,Electronic music,53268830,135,155000
UC4yb1fKSvCkKes6Kw41wRag,TheOneWhoEdits,https://www.youtube.com/channel/UC4yb1fKSvCkKes6Kw41wRag,Music,34071666,77,290000
UCCZ_iU8loe5ds25r4iHsrgQ,McGwire,https://www.youtube.com/channel/UCCZ_iU8loe5ds25r4iHsrgQ,Video game culture,26238177,333,53300
UCIFgOdb3qF5RUHwORP_XFgA,Thrizzy,https://www.youtube.com/channel/UCIFgOdb3qF5RUHwORP_XFgA,Independent music,353228,7,2020
UCZucaR26EKPH_U4HW2djLzQ,Glitch Whisper,https://www.youtube.com/channel/UCZucaR26EKPH_U4HW2djLzQ,Action game,13485723,117,38500
UCqwowzhSTaRdGqZ80Gb0GBQ,GameboyJones,https://www.youtube.com/channel/UCqwowzhSTaRdGqZ80Gb0GBQ,Music,150586241,542,454000
UCFbfFv3bjWctmO2IQoHLiHg,HalaCG,https://www.youtube.com/channel/UCFbfFv3bjWctmO2IQoHLiHg,Electronic music,118550677,176,233000
UCPBxxpnijSZhPvxb1RyJP1w,DenDen5_sculpts,https://www.youtube.com/channel/UCPBxxpnijSZhPvxb1RyJP1w,Film,185497,11,1050
UCmSzil13YD_XmADLT9PBBBg,Breeton Boi,https://www.youtube.com/channel/UCmSzil13YD_XmADLT9PBBBg,Hip hop music,28374434,281,63900
UCGYhSRkssfQRwgzkvD97qNg,Callon B,https://www.youtube.com/channel/UCGYhSRkssfQRwgzkvD97qNg,Music,591539,540,3330
UCQKBhMmTXoZW5NSUNKIR3bg,Wülf Boi,https://www.youtube.com/channel/UCQKBhMmTXoZW5NSUNKIR3bg,Electronic music,310069,164,3520
UCjsUCGBofGpdxtwVURGzR2A,Callie Mae,https://www.youtube.com/channel/UCjsUCGBofGpdxtwVURGzR2A,Electronic music,5411100,229,17900
UC6_L7fnczNalFZyBthUE9oA,Jakeneutron,https://www.youtube.com/channel/UC6_L7fnczNalFZyBthUE9oA,Pop music,662648942,995,1860000
UCWSZlJFcfm4TsQtjZBMbg4g,SCARY KID STUDIOS,https://www.youtube.com/channel/UCWSZlJFcfm4TsQtjZBMbg4g,Action-adventure game,523014,57,5710
UCFYMDSW-BzeYZKFSxROw3Rg,The Living Tombstone,https://www.youtube.com/channel/UCFYMDSW-BzeYZKFSxROw3Rg,Video game culture,4224379302,317,9120000
UC48fXF20iLbWnKMOYx248Eg,Deputy Rust,https://www.youtube.com/channel/UC48fXF20iLbWnKMOYx248Eg,Entertainment,317389,99,12400
UC8dXwMlwVotPmzCgvN7EkyQ,KHtheKARTOONiST,https://www.youtube.com/channel/UC8dXwMlwVotPmzCgvN7EkyQ,Entertainment,4774414,155,25900
UClE8c2-Q9rYwOApdf3OuTAA,zayJax,https://www.youtube.com/channel/UClE8c2-Q9rYwOApdf3OuTAA,Film,2091298,24,10100
UCpG_tPlsIkdPJJ77c9tIfWQ,is0kenny,https://www.youtube.com/channel/UCpG_tPlsIkdPJJ77c9tIfWQ,Music,244677694,1172,1000000
UCHyWlppyelhTaxf9BC8H8PA,MrMeta Stats,https://www.youtube.com/channel/UCHyWlppyelhTaxf9BC8H8PA,,683250,277,2610
UCTXjlJy0yfMgDdPEaV1NWpg,Staterested,https://www.youtube.com/channel/UCTXjlJy0yfMgDdPEaV1NWpg,Knowledge,2125516,1115,10700
UClwIEnjZz02c4CBe_1UNIDg,Trey Yates,https://www.youtube.com/channel/UClwIEnjZz02c4CBe_1UNIDg,Action-adventure game,814631,300,12400
UCr1kbyiJzl-x5YYDxhYJuPw,MoreCaseOh,https://www.youtube.com/channel/UCr1kbyiJzl-x5YYDxhYJuPw,Action game,581209220,2066,2470000
UC4DP6Lra7Pi0sM0cpKw5MOw,ИГОРЬ ЛИПСИЦ,https://www.youtube.com/channel/UC4DP6Lra7Pi0sM0cpKw5MOw,Society,71783127,1307,307000
UCB9WOAf7gaCLiFnB2R46TIw,Роман Цимбалюк,https://www.youtube.com/channel/UCB9WOAf7gaCLiFnB2R46TIw,Politics,1102778256,7236,1440000
UCLvLAifAoZQUhlYO4t_TQ2A,ВОТ ЧТО,https://www.youtube.com/channel/UCLvLAifAoZQUhlYO4t_TQ2A,Society,689608502,3008,867000
UCcJqlQ6QiejqMJjVg-K56vQ,Александр Демченко,https://www.youtube.com/channel/UCcJqlQ6QiejqMJjVg-K56vQ,Society,54518200,557,179000
UC8Wptjp2-WD6ZFBX_39FVSQ,Justin Hughes,https://www.youtube.com/channel/UC8Wptjp2-WD6ZFBX_39FVSQ,Hip hop music,11421,25,1320
UCU_qXbSw1BIWiwWrNwek_Ew,Affax,https://www.youtube.com/channel/UCU_qXbSw1BIWiwWrNwek_Ew,Video game culture,99176,3,1480
UCvBE52PK51yJTLMT4QzcTTQ,Dorbellprod,https://www.youtube.com/channel/UCvBE52PK51yJTLMT4QzcTTQ,Puzzle video game,14581,5,2050
UCIabPXjvT5BVTxRDPCBBOOQ,Dani,https://www.youtube.com/channel/UCIabPXjvT5BVTxRDPCBBOOQ,Role-playing video game,297561874,68,3570000
UC_p_9arduPuxM8DHTGIuSOg,Jonas Tyroller,https://www.youtube.com/channel/UC_p_9arduPuxM8DHTGIuSOg,Strategy video game,22958481,294,231000
UCl7dSJloxuCa9IBFml7sakw,PolyMarsDev,https://www.youtube.com/channel/UCl7dSJloxuCa9IBFml7sakw,Action game,22133111,26,273000
UCbxiFqbJKcGPXNJw9EeV90w,Elijah Law,https://www.youtube.com/channel/UCbxiFqbJKcGPXNJw9EeV90w,Music,982,1,3960
UCUmLRMERmJrmUtgnbFfknAg,randy,https://www.youtube.com/channel/UCUmLRMERmJrmUtgnbFfknAg,Action-adventure game,9038537,133,278000
UChl_NKOs1qqh_x7yJfaDpDw,Tantan,https://www.youtube.com/channel/UChl_NKOs1qqh_x7yJfaDpDw,Role-playing video game,3371350,76,47300
UCjal8aQDDOFLEot_W2tG84g,undisclosed channel name,https://www.youtube.com/channel/UCjal8aQDDOFLEot_W2tG84g,Role-playing video game,0,0,240
UCaYNVIORCDQ30YKHlCbFkCQ,supershigi,https://www.youtube.com/channel/UCaYNVIORCDQ30YKHlCbFkCQ,Strategy video game,409751787,289,1500000
UCklk666oOZN25cRyV5f85Bw,Shay Cook (K9 Shay),https://www.youtube.com/channel/UCklk666oOZN25cRyV5f85Bw,Pet,7527,63,136
UCEq2PYMnBNWNzrG69Lm9oXQ,Custom Aquariums,https://www.youtube.com/channel/UCEq2PYMnBNWNzrG69Lm9oXQ,Lifestyle (sociology),3763414,212,13300
UCs_H7Ry5XKs4wjYhYGI8rzw,Ponder,https://www.youtube.com/channel/UCs_H7Ry5XKs4wjYhYGI8rzw,Electronic music,732184,116,2300
UCJWjiXxsH7Nb2354JHI4q0Q,T-Mobile,https://www.youtube.com/channel/UCJWjiXxsH7Nb2354JHI4q0Q,Technology,274451316,973,610000
UCafxR2HWJRmMfSdyZXvZMTw,LOOK MUM NO COMPUTER,https://www.youtube.com/channel/UCafxR2HWJRmMfSdyZXvZMTw,Technology,96148958,774,739000
UCkjiScisYL0Kws0Zsk2YTVQ,m4x,https://www.youtube.com/channel/UCkjiScisYL0Kws0Zsk2YTVQ,Entertainment,20902054,610,14600
UC5UoBrrpfUDOzb4n6Cwtoww,Reminisce.,https://www.youtube.com/channel/UC5UoBrrpfUDOzb4n6Cwtoww,Strategy video game,21909,31,128
UC6wAOXWeHqXFlhOpuyOcUCA,Talovarts - TLO (Main),https://www.youtube.com/channel/UC6wAOXWeHqXFlhOpuyOcUCA,Lifestyle (sociology),265,4,8
UCfPgvpTVkGhY05Y3Gg6CbDw,worldofxtra,https://www.youtube.com/channel/UCfPgvpTVkGhY05Y3Gg6CbDw,Food,178256208,514,1060000
UCzjMLq5pbcpAMCCYW92yJbQ,Rowan Steyn 3D,https://www.youtube.com/channel/UCzjMLq5pbcpAMCCYW92yJbQ,Lifestyle (sociology),122352,459,1490
UCJB5HVP851yu1DYpnesm0hg,Alexandros T,https://www.youtube.com/channel/UCJB5HVP851yu1DYpnesm0hg,Music,2987,2,36
UCpbY17JlE2OTi-4aO7b1FmA,Motorcycle Dreams,https://www.youtube.com/channel/UCpbY17JlE2OTi-4aO7b1FmA,Vehicle,363290,47,1530
UCWBjfiypvusK44o9AC9T49g,Besso0,https://www.youtube.com/channel/UCWBjfiypvusK44o9AC9T49g,Music,534013,1,1280
UCxMvBVO4oPM7V0nQU3DwU-g,Tanoshi,https://www.youtube.com/channel/UCxMvBVO4oPM7V0nQU3DwU-g,Action game,2177065,1188,4390
UCerc0TvJ33bhEjtKyauXWpQ,DustyGogoat,https://www.youtube.com/channel/UCerc0TvJ33bhEjtKyauXWpQ,Action-adventure game,10843824,216,30100
UCiOMGzGS-mK1vyPQ4h_kt5g,SoulSilverArt,https://www.youtube.com/channel/UCiOMGzGS-mK1vyPQ4h_kt5g,Action-adventure game,59065,105,2140
UComJjpEGvbavdpH7zpNZRxg,Lore Keeper Toby,https://www.youtube.com/channel/UComJjpEGvbavdpH7zpNZRxg,Action game,12471958,110,298000
UCugriktWCA3YRLx7RHvQCFg,HoopsandHipHop,https://www.youtube.com/channel/UCugriktWCA3YRLx7RHvQCFg,Video game culture,166138716,1629,429000
UCw0FZbUEuTz5biFJ7XzoYSQ,CharicificValleyT,https://www.youtube.com/channel/UCw0FZbUEuTz5biFJ7XzoYSQ,Action-adventure game,87794,371,984
UCYhq_V9OLCI7aastE0G8zBA,あおいちゃん,https://www.youtube.com/channel/UCYhq_V9OLCI7aastE0G8zBA,Role-playing video game,40444741,162,127000
UCN7PqlXD9c5owpmZtrspVsw,EigHt,https://www.youtube.com/channel/UCN7PqlXD9c5owpmZtrspVsw,Electronic music,15049314,74,51500
UCrApZGe8ZlRy1T1Ud4KQwFQ,PokeRemixStudio,https://www.youtube.com/channel/UCrApZGe8ZlRy1T1Ud4KQwFQ,Role-playing video game,43961519,101,73500
UCt9_oveY1S0tOaFtbtPMeWg,nons works,https://www.youtube.com/channel/UCt9_oveY1S0tOaFtbtPMeWg,Music,13656458,179,37300
UC3lnJuLsHSZnlcivMjZFmZQ,へろー//,https://www.youtube.com/channel/UC3lnJuLsHSZnlcivMjZFmZQ,Video game culture,13779481,2686,36300
UCDtcTrnmDBLAmDfH8BCMVVg,りどのチャンネル,https://www.youtube.com/channel/UCDtcTrnmDBLAmDfH8BCMVVg,Action game,4247554,386,20800
UCpeS9wqRVa7NkKheBb-jJQA,タナのぶろぐ - YouTube速報,https://www.youtube.com/channel/UCpeS9wqRVa7NkKheBb-jJQA,,0,0,59
UCV8ASQ3pgshhYzsXThkaUvA,こうや,https://www.youtube.com/channel/UCV8ASQ3pgshhYzsXThkaUvA,Action game,62908,112,368
UCPPllaNj9i1jKlvK3HmEFuw,ベルンbern,https://www.youtube.com/channel/UCPPllaNj9i1jKlvK3HmEFuw,Action game,21747912,1195,20000
UCAxZg_u4S5QN9c6FG1Znxbg,グリンカッツの研究所,https://www.youtube.com/channel/UCAxZg_u4S5QN9c6FG1Znxbg,Action game,262066,178,2270
UCaEfwwGDuM44x7YhMmpfyAg,きみゆめ【公式】,https://www.youtube.com/channel/UCaEfwwGDuM44x7YhMmpfyAg,Entertainment,57837645,188,134000
UC1Tlje8tyV0fejlnbNdrvsA,サムライ翔,https://www.youtube.com/channel/UC1Tlje8tyV0fejlnbNdrvsA,Film,576863707,235,1040000
UChsqu8g9SRU9GDvw4EExTyQ,KAITOストーリー,https://www.youtube.com/channel/UChsqu8g9SRU9GDvw4EExTyQ,Film,707495386,1032,962000
UCe7MlnaxzpUZve253jOXJoQ,りあんじゃないyo.,https://www.youtube.com/channel/UCe7MlnaxzpUZve253jOXJoQ,Lifestyle (sociology),30843281,288,91600
UCAY8JQWE18AxhvSMTTs9bIQ,らいふがーど,https://www.youtube.com/channel/UCAY8JQWE18AxhvSMTTs9bIQ,Action-adventure game,64748320,704,183000
UCD0gkJpb0PBY-Nh_mH48tfQ,Polsポルス,https://www.youtube.com/channel/UCD0gkJpb0PBY-Nh_mH48tfQ,Action-adventure game,175267010,3766,208000
UCtQ74RU_J-VhQZX255-WLYw,くらら,https://www.youtube.com/channel/UCtQ74RU_J-VhQZX255-WLYw,Action game,208205534,1757,272000
UCIePNTYsCYSd3o13zXKLOrg,アニソンカラオケ制作室:野田工房,https://www.youtube.com/channel/UCIePNTYsCYSd3o13zXKLOrg,Music,18407069,246,46200
UCMb3GM82bJL7JW1t9e6UEvQ,さんしあ【びじぱと】,https://www.youtube.com/channel/UCMb3GM82bJL7JW1t9e6UEvQ,Action game,43615550,780,87500
UCks-DAfflbJtUwy01rwJaGQ,しろせんせー,https://www.youtube.com/channel/UCks-DAfflbJtUwy01rwJaGQ,Video game culture,130359452,209,391000
UCNwP0ghb6J-xRSTqM3sXVXA,WHITEBOX,https://www.youtube.com/channel/UCNwP0ghb6J-xRSTqM3sXVXA,Music,608879371,1841,621000
UCNhplGFoeT_ylmw0MNP_LqA,NIJIIRO ZAMURAI,https://www.youtube.com/channel/UCNhplGFoeT_ylmw0MNP_LqA,Pop music,720052296,975,1820000
UCZwXiIKBc9ok5QsOqXk5kiw,川崎鷹也【公式】,https://www.youtube.com/channel/UCZwXiIKBc9ok5QsOqXk5kiw,Music,342613940,473,651000
UC9eX-yFQNy_puCqa-QIKD0Q,高瀬統也 - Takase Toya,https://www.youtube.com/channel/UC9eX-yFQNy_puCqa-QIKD0Q,Pop music,91699200,211,118000
UCJB1hgmiAD4ysg0Ao7uS8Rw,Hanon,https://www.youtube.com/channel/UCJB1hgmiAD4ysg0Ao7uS8Rw,Music of Asia,139166366,341,332000
UCYRSuz5cmJeSNnGB7jedITg,MARUMOCHI from HoneyWorks,https://www.youtube.com/channel/UCYRSuz5cmJeSNnGB7jedITg,Music of Asia,64276849,232,193000
UCTi_rzf5QIkXjhJjkbcAdTg,緑仙の遊び場,https://www.youtube.com/channel/UCTi_rzf5QIkXjhJjkbcAdTg,Role-playing video game,4151070,94,92800
UC4l9gz3q65lTBFfFtW5LLeA,渡会雲雀 / Watarai Hibari,https://www.youtube.com/channel/UC4l9gz3q65lTBFfFtW5LLeA,Video game culture,240132541,980,637000
UCE6y9y5aDYL6ZMziu3CnSBw,Re:Re:Re:TUNE,https://www.youtube.com/channel/UCE6y9y5aDYL6ZMziu3CnSBw,Pop music,69495048,335,1880000
UCNTf7ZKptL1prA2AfUMuFIw,くにくんOfficial,https://www.youtube.com/channel/UCNTf7ZKptL1prA2AfUMuFIw,Film,8910299,207,81700
UCSAFgtALLOrJ7P5yJh7YbPw,うるみや,https://www.youtube.com/channel/UCSAFgtALLOrJ7P5yJh7YbPw,Music of Asia,2490342,39,27200
UCkevX8TzdLiIS12WPwKTS7A,If Voice Channel,https://www.youtube.com/channel/UCkevX8TzdLiIS12WPwKTS7A,Music of Asia,186374893,909,234000
UCqEmTmyRamfTHxCVYR_gluA,Yusuke ch.悠佑,https://www.youtube.com/channel/UCqEmTmyRamfTHxCVYR_gluA,Music of Asia,58446284,435,168000
UC8mw-7p1VCpW1PvE3WZvmLQ,bellflare,https://www.youtube.com/channel/UC8mw-7p1VCpW1PvE3WZvmLQ,Pop music,16464791,77,54400
UCRo9X4fi28EBGc4ABdSW_kg,青木葉,https://www.youtube.com/channel/UCRo9X4fi28EBGc4ABdSW_kg,Pop music,26497275,243,85700
UCKZRL75vTjqbgd0WVdqF3Qg,天月-あまつき-YouTube Official Channel,https://www.youtube.com/channel/UCKZRL75vTjqbgd0WVdqF3Qg,Music of Asia,1271977324,413,2020000
UCUw-A6ukSFra1ksrxO5sBag,Relu,https://www.youtube.com/channel/UCUw-A6ukSFra1ksrxO5sBag,Music,30817981,253,116000
UCJxIK02Po3xa46jG9RtbGYA,しの,https://www.youtube.com/channel/UCJxIK02Po3xa46jG9RtbGYA,Music of Asia,1473073,30,32600
UCaIknTQMyeA4rNtUPTZPZAA,Coe.,https://www.youtube.com/channel/UCaIknTQMyeA4rNtUPTZPZAA,Music of Asia,46230261,341,137000
UCRDBQBV4msi1L7Zu7p-eLpQ,もえあずの白子,https://www.youtube.com/channel/UCRDBQBV4msi1L7Zu7p-eLpQ,Lifestyle (sociology),907482,33,11600
UCDvZpvrjCMfNDMasZEmkFuQ,TOLAND VLOG,https://www.youtube.com/channel/UCDvZpvrjCMfNDMasZEmkFuQ,Knowledge,248351106,601,973000
UCIYs6nBtvkXWjTNZWNRtD-g,ナナフシギ【公式】,https://www.youtube.com/channel/UCIYs6nBtvkXWjTNZWNRtD-g,Entertainment,367938227,4025,551000
UCliZ4UHWUq2Y3rWdjqekxsQ,ミルクティー飲みたい,https://www.youtube.com/channel/UCliZ4UHWUq2Y3rWdjqekxsQ,Society,149835848,428,643000
UCvral4FSI9dOOUV-yRloawA,ウマヅラビデオ,https://www.youtube.com/channel/UCvral4FSI9dOOUV-yRloawA,Society,1064793537,3101,1440000
UC642pLj4GXSj-0Ybdx3ytmA,Japanese Ninja Kajisac TV,https://www.youtube.com/channel/UC642pLj4GXSj-0Ybdx3ytmA,Food,2544905655,2404,2440000
UCgEJWJ9sqkgzBuzZd5vjOow,ペット用品専門店くりぃむ,https://www.youtube.com/channel/UCgEJWJ9sqkgzBuzZd5vjOow,Lifestyle (sociology),186449,226,736
UCmms2EE02mK4zdECwrHBpaA,hololive OFFICIAL CARD GAME【公式】,https://www.youtube.com/channel/UCmms2EE02mK4zdECwrHBpaA,Video game culture,2141134,88,32900
UCawGfU44CZxd2ZVf_VGijbA,hololive Dreams ホロライブドリームス,https://www.youtube.com/channel/UCawGfU44CZxd2ZVf_VGijbA,Video game culture,5420111,84,60100
UCfpWrWvbA34LmrZ9h4Lbwag,Holoearth,https://www.youtube.com/channel/UCfpWrWvbA34LmrZ9h4Lbwag,Video game culture,1586738,31,44700
UCp6993wxpyDPHUpavwDFqgg,SoraCh. ときのそらチャンネル,https://www.youtube.com/channel/UCp6993wxpyDPHUpavwDFqgg,Music,289645604,1862,1330000
UChAnqc_AY5_I3Px5dig3X1Q,Korone Ch. 戌神ころね,https://www.youtube.com/channel/UChAnqc_AY5_I3Px5dig3X1Q,Role-playing video game,500642477,1470,2280000
UCs9_O1tRPMQTHQ-N_L6FU2g,Lui ch. 鷹嶺ルイ - holoX -,https://www.youtube.com/channel/UCs9_O1tRPMQTHQ-N_L6FU2g,Music,458385208,2269,1110000
UCZRY9uGGJ4S4JpXT-PXki2g,儒烏風亭らでんの楽屋裏(毎日切り抜き),https://www.youtube.com/channel/UCZRY9uGGJ4S4JpXT-PXki2g,Lifestyle (sociology),625176,15,4010
UC1iA6_NT4mtAcIII6ygrvCw,Hajime Ch. 轟はじめ ‐ ReGLOSS,https://www.youtube.com/channel/UC1iA6_NT4mtAcIII6ygrvCw,Entertainment,503124534,1030,1210000
UC31Q_uUwjOQhZMcovbK6igQ,きら子 / KirakoCh,https://www.youtube.com/channel/UC31Q_uUwjOQhZMcovbK6igQ,Entertainment,701902,493,18600
UCEoAD_2jSLoYQd2MJZxWuxQ,北白川かかぽ / Kakapo Kitashirakawa,https://www.youtube.com/channel/UCEoAD_2jSLoYQd2MJZxWuxQ,Entertainment,2622859,315,43200
UCWQtYtq9EOB4-I5P-3fh8lA,Kanade Ch. 音乃瀬奏 ‐ ReGLOSS,https://www.youtube.com/channel/UCWQtYtq9EOB4-I5P-3fh8lA,Role-playing video game,213483321,905,807000
UCtyWhCj3AqKh2dXctLkDtng,Ririka Ch. 一条莉々華 ‐ ReGLOSS,https://www.youtube.com/channel/UCtyWhCj3AqKh2dXctLkDtng,Action game,118647353,1218,729000
UC6eWCld0KwmyHFbAqK3V-Rw,Koyori ch. 博衣こより - holoX -,https://www.youtube.com/channel/UC6eWCld0KwmyHFbAqK3V-Rw,Music,712758768,3261,1350000
UCWV9E1l5YItrPEAWHoNmieQ,赤見かるび / Karubi Akami,https://www.youtube.com/channel/UCWV9E1l5YItrPEAWHoNmieQ,Action game,247688209,1601,473000
UC_vMYWcDjmfdpH6r4TTn1MQ,Iroha ch. 風真いろは - holoX -,https://www.youtube.com/channel/UC_vMYWcDjmfdpH6r4TTn1MQ,Role-playing video game,300239173,1208,1140000
UC5g0kkbZtBX6_rwRcDSqZBQ,AZKi,https://www.youtube.com/channel/UC5g0kkbZtBX6_rwRcDSqZBQ,Music of Asia,19447277,24,704000
UCUummegUoc-w7EDdk8Ps7BQ,Zen Gunawan【MAHA5】,https://www.youtube.com/channel/UCUummegUoc-w7EDdk8Ps7BQ,Role-playing video game,0,0,211000
UCSFCh5NL4qXrAy9u-u2lX3g,Kuzuha Channel,https://www.youtube.com/channel/UCSFCh5NL4qXrAy9u-u2lX3g,Action game,1682235731,3248,2180000
UCvDIxerLblmV6RgVnW_z7Yw,Kanauru,https://www.youtube.com/channel/UCvDIxerLblmV6RgVnW_z7Yw,Film,114910079,531,395000
UCdyqAaZDKHXg4Ahi7VENThQ,Noel Ch. 白銀ノエル,https://www.youtube.com/channel/UCdyqAaZDKHXg4Ahi7VENThQ,Role-playing video game,445396912,1720,2040000
UCUKD-uaobj9jiqB-VXt71mA,Botan Ch.獅白ぼたん,https://www.youtube.com/channel/UCUKD-uaobj9jiqB-VXt71mA,Role-playing video game,323013574,1624,1580000
UCSvGHPOeL9uBwzNRrj0IWyw,amagumomegane FREE BGM,https://www.youtube.com/channel/UCSvGHPOeL9uBwzNRrj0IWyw,Music,167017,101,995
UCaAm-3HxY1gqxvBX3odjT1g,FUJINEQo Music,https://www.youtube.com/channel/UCaAm-3HxY1gqxvBX3odjT1g,Music,3188385,157,17800
UCir67pOSMAaswHt5dj47KDA,柊 羽音Hiiragi Hanon,https://www.youtube.com/channel/UCir67pOSMAaswHt5dj47KDA,Music of Asia,5501575,169,26400
UCebT4Aq-3XWb5je1S1FvR_A,東堂コハク/ Todo Kohaku [にじさんじ],https://www.youtube.com/channel/UCebT4Aq-3XWb5je1S1FvR_A,Entertainment,60708694,740,200000
UCXW4MqCQn-jCaxlX-nn-BYg,長尾 景 / Nagao Kei【にじさんじ】,https://www.youtube.com/channel/UCXW4MqCQn-jCaxlX-nn-BYg,Video game culture,283266737,2869,542000
UC5dJFf4m-mEcoyJRfhBljoA,セラフ・ダズルガーデン / Seraph Dazzlegarden,https://www.youtube.com/channel/UC5dJFf4m-mEcoyJRfhBljoA,Action game,130801487,978,407000
UCRm6lqtdxs_Qo6HeL-SRQ-w,レイン・パターソン／Lain Paterson【にじさんじ】,https://www.youtube.com/channel/UCRm6lqtdxs_Qo6HeL-SRQ-w,Entertainment,134160507,1886,457000
UC_tyNJ7N8Sz0m58SwivD1Kg,GONZO / タンバリンマスターゴンゾー,https://www.youtube.com/channel/UC_tyNJ7N8Sz0m58SwivD1Kg,Food,11129986,358,45800
UCGw7lrT-rVZCWHfdG9Frcgg,弦月 藤士郎 / Genzuki Tojiro【にじさんじ】,https://www.youtube.com/channel/UCGw7lrT-rVZCWHfdG9Frcgg,Entertainment,103776284,1321,393000
UCBiqkFJljoxAj10SoP2w2Cg,文野環【にじさんじの野良猫】ふみのたまき,https://www.youtube.com/channel/UCBiqkFJljoxAj10SoP2w2Cg,Lifestyle (sociology),70230525,968,434000
UCe22Bcwd_GCpTjLxn83zl7A,先斗寧 / Ponto Nei 【にじさんじ】,https://www.youtube.com/channel/UCe22Bcwd_GCpTjLxn83zl7A,Action game,72382058,1126,310000
UCDqI2jOz0weumE8s7paEk6g,Roboco Ch. - ロボ子,https://www.youtube.com/channel/UCDqI2jOz0weumE8s7paEk6g,Video game culture,168429733,2110,1160000
UCivwPlOp0ojnMPZj5pNOPPA,ソフィア・ヴァレンタイン / Sophia Valentine【にじさんじ】,https://www.youtube.com/channel/UCivwPlOp0ojnMPZj5pNOPPA,Action game,91674845,1284,394000
UCWcek7k9UWt_FyrpWxTgjmw,ItimatuSuzuka,https://www.youtube.com/channel/UCWcek7k9UWt_FyrpWxTgjmw,Music,51209584,486,219000
UC0YCzDj9HuC97mr2BzlaSBg,マサラダ,https://www.youtube.com/channel/UC0YCzDj9HuC97mr2BzlaSBg,Music of Asia,90935358,11,205000
UCL34fAoFim9oHLbVzMKFavQ,夜見れな/yorumi rena【にじさんじ所属】,https://www.youtube.com/channel/UCL34fAoFim9oHLbVzMKFavQ,Role-playing video game,186907327,2275,602000
UCsFn_ueskBkMCEyzCEqAOvg,花畑チャイカ,https://www.youtube.com/channel/UCsFn_ueskBkMCEyzCEqAOvg,Action game,131541073,1411,566000
UCHFXCNcbybDtlnxI7VzKdUA,れもんさわー,https://www.youtube.com/channel/UCHFXCNcbybDtlnxI7VzKdUA,Role-playing video game,539598,6,1550
UCGYAYLDE7TZiiC8U6teciDQ,葉加瀬 冬雪 / Hakase Fuyuki,https://www.youtube.com/channel/UCGYAYLDE7TZiiC8U6teciDQ,Role-playing video game,160115359,2106,475000
UCeLzT-7b2PBcunJplmWtoDg,Patra Channel / 周防パトラ,https://www.youtube.com/channel/UCeLzT-7b2PBcunJplmWtoDg,Role-playing video game,436031274,2893,936000
UCHVXbQzkl3rDfsXWo8xi2qw,アンジュ・カトリーナ - Ange Katrina -,https://www.youtube.com/channel/UCHVXbQzkl3rDfsXWo8xi2qw,Video game culture,332047497,1174,1020000
UCJubINhCcFXlsBwnHp0wl_g,舞元啓介,https://www.youtube.com/channel/UCJubINhCcFXlsBwnHp0wl_g,Role-playing video game,133286161,1025,464000
UCspv01oxUFf_MTSipURRhkA,Kanae Channel,https://www.youtube.com/channel/UCspv01oxUFf_MTSipURRhkA,Video game culture,949633639,4785,1600000
UCZN_yTZNc3IsZaoRUoav2jA,ものch.,https://www.youtube.com/channel/UCZN_yTZNc3IsZaoRUoav2jA,Film,96658673,194,174000
UCdpUojq0KWZCN9bxXnZwz5w,アルス・アルマル -ars almal- 【にじさんじ】,https://www.youtube.com/channel/UCdpUojq0KWZCN9bxXnZwz5w,Action game,284038805,2165,872000
UCXRlIK3Cw_TJIQC5kSJJQMg,戌亥とこ -Inui Toko-,https://www.youtube.com/channel/UCXRlIK3Cw_TJIQC5kSJJQMg,Role-playing video game,344016518,1303,1010000
UCmovZ2th3Sqpd00F5RdeigQ,加賀美 ハヤト/Hayato Kagami,https://www.youtube.com/channel/UCmovZ2th3Sqpd00F5RdeigQ,Music,383356747,1659,948000
UCIdEIHpS0TdkqRkHL5OkLtA,さなちゃんねる,https://www.youtube.com/channel/UCIdEIHpS0TdkqRkHL5OkLtA,Video game culture,88139262,937,416000
